transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
9C947CC8-A5BC-4CC3,2022-09-14,CUST003590,19.0,Premium,United Kingdom,Paypal,925.53,GBP,1.27,Education,MER00287,Bennett and Sons,Completed,0,Desktop,Ios,452.6,0,0.099,833.9,413.44
95A4DF11-BDCD-4D1E,2022-09-12,CUST001611,43.0,Corp,France,M-Pesa,9800.92,EUR,1.08,Entertainment,MER00190,Ware LLC,Completed,0,Desktop,Ussd,73.3,0,0.1794,8042.63,468.64
BDF997CE-9F2A-4D40,2022-07-28,CUST011388,18.0,SME,Ghana,Debit Card,83.66,GHS,0.072,Automotive,MER00269,"Deleon, Smith and Luna",Completed,0,Mobile,Browser,190.8,0,0.0,83.66,1650.39
6AD82554-040A-4C04,2023-04-12,CUST001814,47.0,Premium,Egypt,Banktransfer,83.66,EGP,0.032,Financial Services,MER00053,Cantu-Ray,Completed,0,Desktop,Ios,3158.0,0,0.124,73.29,1951.21
D1690BBE-0A3C-453E,2023-01-18,CUST007900,41.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,Entertainment,MER00178,"Velazquez, Scott and Medina",Completed,0,Mobile,Pos,10.4,0,0.0532,79.21,371.37
47401381-74BD-431F,2024-05-12,CUST009517,18.0,Premium,Kenya,Bank Transfer,83.66,KES,0.0075,Electronics,MER00238,"Walker, Cabrera and Roberts",Completed,0,Desktop,Android,108.2,0,0.028,81.32,6108.52
ACCE09B5-B307-461D,2023-05-24,CUST013577,27.0,Vip,South Africa,M-Pesa,83.66,ZAR,0.054,Financial Services,MER00230,Stone-Allen,Completed,0,Desktop,Ios,727.8,0,0.034,80.82,4946.57
46D0AEB3-7DD0-4F3A,2023-11-16,CUST003382,49.0,Basic,Egypt,Airtel Money,83.66,EGP,0.032,Fashion & Apparel,MER00213,"Clark, Collins and Smith",Completed,0,Mobile,Android,130.0,0,0.0301,81.14,2775.7
5FD1BA9D-5A63-4E0B,2024-05-11,CUST004039,18.0,Basic,Germany,Mtn Mobile Money,83.66,EUR,1.08,Travel & Hospitality,MER00055,"Wilson, Fields and Allen",Declined,0,Mobile,Web,946.8,0,0.0454,79.86,647.58
044D2DCD-5E77-4E49,2023-09-18,CUST004933,32.0,Premium,Nigeria,Airtel Money,83.66,NGN,0.0013,Home & Furniture,MER00183,"Bennett, Thompson and Peters",Refunded,0,Desktop,Ussd,184.4,0,0.0083,82.97,667.48
2ADE8F12-2277-453F,2023-02-21,CUST012673,48.0,Standard,In,Crypto Wallet,83.66,INR,0.012,Home & Furniture,MER00097,"Cooper, Williams and Powell",Completed,1,Tablet,Ussd,328.2,1,0.3529,54.14,458.17
4EA68107-D530-448D,2023-01-13,CUST008254,18.0,Basic,Nigeria,Google Pay,83.66,NGN,0.0013,Financial Services,MER00299,Clements PLC,Unknown,0,Tablet,Ios,486.3,0,0.4112,49.26,194.36
30CFBD2F-9D87-4521,2023-08-09,CUST011906,41.0,Corporate,Tanzania,M-pesa,83.66,TZS,0.0004,Automotive,MER00288,Cisneros LLC,Failed,0,Mobile,Android,1371.5,0,0.1939,67.44,14710.99
74CCB61F-6FB4-43BF,2023-12-11,CUST007555,42.0,Basic,Tanzania,Bank Transfer,83.66,TZS,0.0004,Groceries,MER00073,Wright-Smith,Completed,0,Desktop,Ios,59.1,0,0.1064,74.76,1856.12
D5C49DA0-D175-4553,2024-05-04,CUST009994,64.0,Premium,Za,M-Pesa,83.66,ZAR,0.054,Health & Beauty,MER00181,Harmon-Lozano,Completed,0,Mobile,Ios,293.7,0,0.1399,71.96,110.13
34406299-3452-4E20,2024-01-14,CUST006693,39.0,Retail,Ghana,Debit Card,83.66,GHS,0.072,Home & Furniture,MER00219,Harris PLC,Completed,0,Mobile,Android,286.5,0,0.0409,80.24,500.01
1DE05813-8621-4394,2023-02-16,CUST002556,23.0,Premium,France,Bank Transfer,334.5,EUR,1.08,Fashion & Apparel,MER00137,Jackson LLC,Completed,0,Mobile,Pos Terminal,49.8,0,0.1489,284.69,1263.39
C8D83F13-DE7E-43CE,2024-11-20,CUST006666,35.0,Premium,Kenya,Bank Transfer,83.66,KES,0.0075,Electronics,MER00195,"Luna, Mcclain and Smith",Failed,0,Mobile,Web,42.9,0,0.1194,73.67,219.45
D42DD949-5A60-4C30,2023-11-21,CUST005748,37.0,Corporate,Gh,Paypal,93.27,GHS,0.072,Fashion & Apparel,MER00117,Brown Group,Completed,0,Mobile,Web,120.2,0,0.139,80.31,847.88
B1947FEC-D354-4F9C,2024-12-07,CUST004819,26.0,Retail,Nigeria,M-Pesa,83.66,NGN,0.0013,Home & Furniture,MER00050,Erickson and Sons,Completed,0,Mobile,Web,87.0,0,0.1491,71.19,1412.52
0AE4679D-0DD0-4A8A,2022-04-19,CUST000064,34.0,Retail,India,Google Pay,83.66,INR,0.012,Groceries,MER00157,Green and Sons,Failed,0,Mobile,Android,166.6,0,0.1354,72.33,158.31
355FC9A2-B1A5-437A,2023-10-22,CUST005134,50.0,Corporate,Ke,Debit Card,83.66,KES,0.0075,Education,MER00232,Madden PLC,Completed,0,Desktop,Android,133.9,0,0.1941,67.42,1146.31
000B965A-2561-4B1E,2024-12-02,CUST006108,23.0,Premium,Tanzania,Credit Card,83.66,TZS,0.0004,Travel & Hospitality,MER00086,"Pena, Anderson and Flores",Unknown,0,Desktop,Web,485.6,0,0.1947,67.37,236.77
3707B901-ADB2-479C,2024-08-24,CUST007722,30.0,SME,United Kingdom,Bank Transfer,280.42,GBP,1.27,electronics,MER00213,"Clark, Collins and Smith",Completed,0,Desktop,Web,247.7,0,0.0367,270.13,3736.12
BD9F401A-5F78-4B2D,2024-12-25,CUST002480,39.0,Corporate,United Kingdom,Debit Card,83.66,GBP,1.27,Electronics,MER00242,Daniel and Sons,Declined,0,Desktop,Pos Terminal,209.6,0,0.0366,80.6,1527.68
0E09A72E-4AB1-4DAE,2022-12-19,CUST008569,36.0,Corporate,Kenya,Credit Card,83.66,KES,0.0075,Automotive,MER00153,Mills and Sons,Completed,0,Desktop,Web,449.1,0,0.0985,75.42,1135.7
221542E9-0936-4F6D,2023-04-25,CUST003374,59.0,Corporate,France,Crypto Wallet,83.66,EUR,1.08,Fashion & Apparel,MER00069,Meza-Stokes,Completed,0,Mobile,Ios,13.2,0,0.0377,80.51,5817.56
A39F6F4C-74E8-4DC0,2024-05-19,CUST007852,18.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,Home & Furniture,MER00298,Cooper-Lowery,Completed,0,Desktop,Ussd,420.1,0,0.2886,59.52,459.86
E3090AD9-6B22-40CE,2024-02-20,CUST003316,35.0,SME,Sa,M-Pesa,83.66,ZAR,0.054,Beauty,MER00006,Castillo Inc,Pending,0,Mobile,Ios,1571.7,0,0.1573,70.5,1096.34
1B4DCD5A-3495-4B90,2022-04-04,CUST012734,45.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,automotive,MER00165,Beard Group,Completed,0,Mobile,Android,78.4,0,0.2784,60.37,7695.69
1079452C-06E7-4332,2022-11-25,CUST004164,38.0,SME,Egypt,Debit Card,83.66,EGP,0.032,education,MER00149,"Meyers, Woods and Powell",Completed,0,Mobile,Android,610.1,0,0.1851,68.17,73.43
1FDF9A85-5E00-44AF,2022-12-28,CUST001167,36.0,Retail,South Africa,Paypal,83.66,ZAR,0.054,home & furniture,MER00262,Sanders-Fuller,Completed,0,Tablet,Android,327.9,0,0.1652,69.84,3502.13
E5EEABBD-EE50-4FD5,2024-06-07,CUST007567,32.0,Retail,Tanzania,Googlepay,83.66,TZS,0.0004,ELECTRONICS,MER00172,Cooper-Mckenzie,Completed,0,Mobile,Web,128.4,0,0.3287,56.16,432.64
0C014458-F828-4151,2022-12-18,CUST000722,36.0,SME,Nigeria,M-Pesa,83.66,NGN,0.0013,travel,MER00087,Alvarado-Evans,Completed,0,Mobile,Web,100.2,0,0.4495,46.05,85.44
15582CE2-545A-4EB4,2023-05-19,CUST000768,46.0,Premium,United States,M-pesa,3619.41,USD,1.0,Home & Furniture,MER00006,Castillo Inc,Completed,0,Mobile,Web,679.1,0,0.0423,3466.31,5568.94
42C3D682-BA8E-49D1,2024-12-09,CUST000878,47.0,SME,Nigeria,Credit Card,83.66,NGN,0.0013,fashion & apparel,MER00277,Rodriguez LLC,Completed,1,Mobile,Ios,274.2,1,0.0652,78.21,870.05
C68C5B70-EB7D-43C1,2022-10-08,CUST010613,29.0,Corp,United Kingdom,Google Pay,2440.09,GBP,1.27,Electronics,MER00294,Arnold-Holder,Completed,0,Desktop,Ios,271.2,0,0.081,2242.44,3497.36
F05B9900-7B42-4553,2024-12-16,CUST001955,30.0,SME,Nigeria,M-pesa,83.66,NGN,0.0013,Fashion & Apparel,MER00131,Garrett-Anthony,Completed,0,Mobile,Android,140.5,0,0.2459,63.09,325.45
F9B3769A-5301-4E9A,2024-10-05,CUST013830,53.0,Retail,Egypt,Debit Card,83.66,EGP,0.032,Groceries,MER00050,Erickson and Sons,Completed,0,Desktop,Ios,98.4,0,0.1708,69.37,136.74
CFCC4253-3E76-45E5,2022-01-13,CUST010658,41.0,SME,Uganda,Paypal,83.66,UGX,0.00027,Travel & Hospitality,MER00012,"Cardenas, Adams and Mejia",Pending,0,Mobile,Android,555.6,0,0.3419,55.06,229.53
BBAA3465-4024-4743,2024-07-22,CUST003317,36.0,SME,Egypt,M-Pesa,83.66,EGP,0.032,Home & Furniture,MER00146,"Burns, Salazar and Carroll",Declined,0,Mobile,Android,608.4,0,0.224,64.92,623.48
283CEC48-5F65-49DF,2024-04-15,CUST004952,35.0,Retail,South Africa,Bank Transfer,83.66,ZAR,0.054,Fashion & Apparel,MER00239,Heath Ltd,Failed,0,Mobile,Android,142.7,0,0.2017,66.79,2992.19
7C14EC21-B4AF-4BB0,2022-07-27,CUST011756,33.0,SME,Egypt,Credit Card,83.66,EGP,0.032,Financial Services,MER00151,Salas-Roberts,Completed,0,Desktop,Ios,141.3,0,0.2459,63.09,2929.3
6ECB4588-4BEF-4EAA,2022-04-03,CUST013488,35.0,Retail,South Africa,Airtel Money,83.66,ZAR,0.054,Fashion & Apparel,MER00189,Mcneil-Andrews,Completed,0,Desktop,Pos Terminal,410.5,0,0.0856,76.5,694.37
AA840906-CC88-477A,2022-08-06,CUST011436,44.0,Retail,De,Creditcard,171.99,EUR,1.08,Fashion & Apparel,MER00080,Moore-Carrillo,Completed,0,Tablet,Android,51.0,0,0.296,121.08,156.03
B892CB68-68D2-461A,2024-12-21,CUST011502,50.0,Premium,Nigeria,Debit Card,83.66,NGN,0.0013,automotive,MER00190,Ware LLC,Completed,0,Mobile,Ios,400.5,0,0.2532,62.48,1101.44
357D6C86-6213-4AD9,2024-02-26,CUST002738,34.0,SME,United States,Credit Card,412.77,USD,1.0,Home & Furniture,MER00292,Orozco-Morales,Completed,0,Mobile,Ios,1089.1,0,0.0212,404.02,1003.05
7A58AC2A-AD6B-4A99,2024-12-10,CUST010689,49.0,Corporate,Uganda,M-Pesa,83.66,UGX,0.00027,home & furniture,MER00224,"Preston, Hunter and Lindsey",Completed,0,Mobile,Android,547.7,0,0.0214,81.87,2846.12
13D325EC-251E-436A,2022-10-06,CUST003330,25.0,SME,Kenya,M-pesa,83.66,KES,0.0075,Fashion & Apparel,MER00195,"Luna, Mcclain and Smith",Completed,0,Desktop,Ios,85.3,0,0.059,78.72,1811.12
F304A6C4-6D84-4071,2024-08-08,CUST013826,45.0,Premium,Za,Paypal,83.66,ZAR,0.054,Groceries,MER00244,Mccormick LLC,Completed,0,Mobile,Android,10.5,0,0.1051,74.87,3190.52
A31B29CC-AB04-4B42,2023-11-01,CUST001643,35.0,Corporate,India,Mtn,83.66,INR,0.012,Electronics,MER00035,Lopez-Crawford,Pending,0,Desktop,Android,1054.6,0,0.3501,54.37,604.52
5969303D-B9D3-4CFA,2024-12-18,CUST012273,27.0,Retail,Nigeria,Mtn Mobile Money,83.66,NGN,0.0013,Beauty,MER00180,"Smith, Wells and Norton",Failed,0,Tablet,Android,300.7,0,0.0392,80.38,548.35
0CCC6404-B215-4A5C,2024-06-16,CUST012099,45.0,Basic,South Africa,Airtel Money,83.66,ZAR,0.054,electronics,MER00137,Jackson LLC,Completed,0,Mobile,Web,75.6,0,0.088,76.3,1557.66
E4D2732D-8C83-4DC0,2022-04-26,CUST011987,35.0,Basic,Kenya,Bank Transfer,83.66,KES,0.0075,Entertainment,MER00124,"Harrington, Case and Wagner",Completed,0,Desktop,Apple Ios,70.5,0,0.2618,61.76,729.85
6EBC4A26-7295-425B,2023-07-12,CUST013021,44.0,SME,United States,Mtn Mobile Money,83.66,USD,1.0,Fashion & Apparel,MER00031,Stuart Group,Completed,0,Tablet,Web,72.3,0,0.1295,72.83,549.47
00F54C52-96BD-4A9B,2022-02-02,CUST011858,19.0,SME,Tanzania,M-Pesa,83.66,TZS,0.0004,Financial Services,MER00207,"George, Bell and Torres",Completed,0,Mobile,Web,1601.0,0,0.1583,70.42,2283.7
F6388509-25F1-42F7,2024-09-05,CUST001728,52.0,Retail,United Kingdom,Credit Card,143.37,GBP,1.27,Financial Services,MER00057,"Brewer, Meadows and Bell",Completed,0,Mobile,Ios,644.9,0,0.0557,135.38,1754.03
03E83F23-C712-4765,2023-05-03,CUST010876,38.0,Small Business,Egypt,M-Pesa,83.66,EGP,0.032,home & furniture,MER00018,Eaton Group,Completed,0,Desktop,Android,65.1,0,0.1183,73.76,64.1
D1F56A4D-CB7D-4AA3,2024-12-25,CUST002911,27.0,Premium,Kenya,M-Pesa,83.66,KES,0.0075,Home & Furniture,MER00292,Orozco-Morales,Completed,0,Desktop,Android,1419.4,0,1.0,0.0,349.88
E24CD30B-2133-48CF,2024-03-13,CUST004018,18.0,SME,India,M-pesa,83.66,INR,0.012,Fashion & Apparel,MER00134,Gonzalez-Hill,Completed,0,Desktop,Apple Ios,124.9,0,0.077,77.22,1533.64
B627813A-0B2F-4DD0,2024-11-06,CUST004624,23.0,Corporate,Gh,Debit Card,83.66,GHS,0.072,Electronics,MER00103,"Strickland, Rodriguez and Knox",Completed,0,Mobile,Android,694.3,0,0.3715,52.58,1679.34
1C33BE1F-ACC9-48C8,2024-03-05,CUST003791,39.0,Basic,Kenya,Apple Pay,83.66,KES,0.0075,Home & Furniture,MER00170,"Kirk, Huffman and Eaton",Refunded,0,Mobile,Ios,200.8,0,0.2049,66.52,1343.99
52E837E3-0187-4BE1,2022-11-10,CUST007780,33.0,Basic,South Africa,Credit Card,83.66,ZAR,0.054,Travel & Hospitality,MER00237,Reyes Ltd,Completed,0,Tablet,Ussd,103.0,0,0.1405,71.91,215.29
4DF9F9DC-4F57-43DD,2023-03-07,CUST013325,41.0,SME,France,Bank Transfer,83.66,EUR,1.08,Groceries,MER00023,"Scott, Kelly and Elliott",Completed,0,Mobile,Web,148.8,0,0.2935,59.11,1310.67
7F1663E4-C31D-44BA,2022-10-24,CUST012257,18.0,Retail,Kenya,Airtel Money,83.66,KES,0.0075,Fashion & Apparel,MER00133,Ramos-Smith,Completed,0,Desktop,Apple Ios,177.7,0,0.2571,62.15,1771.0
E48B21DA-EA47-4F5D,2022-12-20,CUST010852,18.0,Corporate,Kenya,Bank Transfer,83.66,KES,0.0075,Home & Furniture,MER00193,Lopez PLC,Declined,0,Mobile,Pos Terminal,1923.7,0,0.2029,66.69,1527.41
1F0EB6C7-576E-4691,2023-12-10,CUST011171,50.0,Premium,Sa,Bank Transfer,83.66,ZAR,0.054,electronics,MER00192,"Howell, Martinez and Petersen",Completed,0,Tablet,Ios,233.9,0,0.0239,81.66,1945.65
ADC56C46-D25D-4785,2023-08-23,CUST013256,49.0,Retail,Egypt,Paypal,83.66,EGP,0.032,Automotive,MER00275,Nelson-Clark,Completed,0,Desktop,Android,1020.2,0,0.1443,71.59,667.48
D917378B-64BC-42A5,2024-03-14,CUST012981,36.0,Corporate,France,M-pesa,312.95,EUR,1.08,Hospitality,MER00152,French Ltd,Completed,0,Tablet,Apple Ios,243.0,0,0.0684,291.54,142.92
9AE432B9-A7FA-4C14,2024-03-05,CUST007232,38.0,Standard,India,Paypal,83.66,INR,0.012,Auto,MER00027,Cunningham Group,Declined,0,Mobile,Ussd,283.1,0,0.2182,65.41,5039.48
1C2C41CB-CD04-4C84,2024-06-06,CUST010934,20.0,Retail,Nigeria,Mtn Mobile Money,83.66,NGN,0.0013,Entertainment,MER00182,"Todd, Adams and Rogers",Pending,0,Mobile,Browser,179.7,0,0.2305,64.38,752.37
91A318A3-88A8-4115,2022-11-15,CUST004408,23.0,Corporate,United Kingdom,Applepay,83.66,GBP,1.27,Fashion & Apparel,MER00108,Lewis-Oconnell,Refunded,0,Mobile,Android,16.4,0,0.22,65.25,419.08
5E307F30-F91C-4596,2022-09-21,CUST005803,18.0,Basic,India,Airtelmoney,83.66,INR,0.012,Education,MER00082,Adams and Sons,Refunded,0,Mobile,Android,684.6,0,0.3097,57.75,406.42
6FC8C62F-234B-49EF,2024-03-03,CUST000294,64.0,Basic,In,Bank Transfer,83.66,INR,0.012,Health & Beauty,MER00286,Turner Inc,Completed,0,Desktop,Android,405.7,0,0.0,83.66,1843.69
772B9477-B9B1-4DDD,2022-09-08,CUST012964,48.0,Corporate,Egypt,M-Pesa,83.66,EGP,0.032,Fashion & Apparel,MER00299,Clements PLC,Pending,0,Desktop,Ios,73.0,0,0.4282,47.84,4529.55
ADEB26EA-72F3-41D1,2024-12-28,CUST014390,46.0,Retail,Nigeria,Paypal,83.66,NGN,0.0013,Entertainment,MER00101,Crawford and Sons,Completed,0,Desktop,Android,603.6,0,0.1167,73.9,313.63
EDBFB4C5-29C1-4A3D,2024-01-02,CUST001856,18.0,Small Business,India,Credit Card,83.66,INR,0.012,Education,MER00170,"Kirk, Huffman and Eaton",Refunded,0,Desktop,Android,27.9,0,0.0323,80.96,297.45
06F2AFE1-AE0D-448F,2022-06-05,CUST004130,36.0,Basic,Us,Airtel Money,677.85,USD,1.0,Education,MER00151,Salas-Roberts,Completed,0,Mobile,Android,427.6,0,0.1096,603.56,4853.47
2DE4A66C-E791-41D9,2022-06-26,CUST014613,18.0,Retail,United Kingdom,Bank Transfer,432.94,GBP,1.27,Financial Services,MER00134,Gonzalez-Hill,Completed,0,Mobile,Ussd,272.6,0,0.2048,344.27,2203.28
AC263E7C-8E28-4DE0,2022-04-24,CUST006800,23.0,SME,India,M-Pesa,83.66,INR,0.012,Education,MER00155,Rose LLC,Completed,0,Desktop,Android,442.5,0,0.0541,79.13,2912.72
D937F001-9111-42CA,2023-12-21,CUST001302,41.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,travel,MER00214,Curtis Ltd,Completed,0,Mobile,Pos Terminal,714.7,0,0.11,74.46,2187.36
FB2A7936-D1C2-4184,2022-03-28,CUST001050,18.0,Retail,Kenya,Mtn Mobile Money,83.66,KES,0.0075,Entertainment,MER00052,Gutierrez LLC,Completed,0,Mobile,Ussd,298.2,0,0.1687,69.55,3484.6
68E7CE87-2AA3-473C,2023-03-25,CUST004957,38.0,Retail,Ghana,Debit Card,83.66,GHS,0.072,Entertainment,MER00058,"Alvarado, Ortiz and Thomas",Completed,0,Mobile,Ios,323.7,0,0.3439,54.89,525.93
6F849193-142D-4480,2023-10-18,CUST012108,39.0,Retail,Kenya,Debit Card,83.66,KES,0.0075,GROCERIES,MER00063,Gonzales-Jones,Completed,0,Desktop,Ios,249.0,0,0.1326,72.57,7490.33
87A79A14-BF0E-48BE,2024-09-12,CUST013825,54.0,Premium,Nigeria,Airtel Money,83.66,NGN,0.0013,Hospitality,MER00229,Sparks Group,Pending,0,Mobile,Android,52.2,0,0.0965,75.59,7799.47
6D5559CB-A9CD-42B6,2022-11-07,CUST002114,23.0,SME,Ghana,Credit Card,83.66,GHS,0.072,Electronics,MER00233,Hogan-Cooper,Completed,0,Desktop,Android,874.7,0,0.2849,59.83,199.81
6F90A83B-32A2-4075,2024-11-25,CUST008190,48.0,Corporate,Ghana,Mtn Mobile Money,83.66,GHS,0.072,Electronics,MER00143,Tucker PLC,Completed,0,Mobile,Ussd,508.4,0,0.4173,48.75,2071.22
2C2BEFC0-D7A1-49BF,2023-08-20,CUST004696,42.0,Premium,United Kingdom,M-Pesa,87.19,GBP,1.27,Home & Furniture,MER00279,Rowe-Anderson,Completed,0,Desktop,Web,33.1,0,0.2338,66.8,524.35
1F45D628-4380-4A45,2023-03-08,CUST011487,27.0,Retail,Ghana,M-Pesa,83.66,GHS,0.072,Fashion,MER00199,Aguirre LLC,Completed,0,Mobile,Web,397.8,0,0.0448,79.91,38.12
B34B15E6-0DAB-4218,2022-02-04,CUST003386,32.0,Small Business,Nigeria,M-Pesa,83.66,NGN,0.0013,Travel & Hospitality,MER00074,Hernandez Ltd,Completed,0,Mobile,Android,240.0,0,0.1456,71.48,338.07
1ECA3506-B4C8-4F9E,2024-11-04,CUST005577,32.0,SME,United Kingdom,M-Pesa,190.68,GBP,1.27,Travel & Hospitality,MER00011,Ford-Hamilton,Completed,0,Mobile,Web,164.2,0,0.1963,153.25,298.34
DA61C9A8-A44D-4E62,2024-07-23,CUST000582,46.0,Retail,United Kingdom,M-Pesa,83.66,GBP,1.27,Groceries,MER00203,Johnson LLC,Completed,0,Mobile,Ussd,160.3,0,0.2755,60.61,404.1
F906903D-BAE6-48D9,2023-08-23,CUST004731,33.0,Basic,Uganda,M-Pesa,83.66,UGX,0.00027,Groceries,MER00260,King-Gilmore,Completed,0,Mobile,Android,359.9,0,0.2075,66.3,159.69
791C89D0-F98E-4440,2022-11-01,CUST011552,50.0,Retail,Egypt,M-Pesa,83.66,EGP,0.032,Automotive,MER00065,Shaw PLC,Completed,0,Mobile,Pos Terminal,353.0,0,0.0445,79.94,667.48
67534A55-5BD8-40C9,2023-12-16,CUST004614,36.0,Retail,Uganda,M-pesa,83.66,UGX,0.00027,Media & Entertainment,MER00026,"Floyd, Trevino and Mahoney",Declined,0,Desktop,Android,247.5,0,0.07,77.8,359.66
B349DA4C-A9B1-4883,2023-11-12,CUST011765,37.0,Retail,Nigeria,Debit Card,83.66,NGN,0.0013,Groceries,MER00210,Rangel-Carroll,Completed,0,Tablet,Android,88.1,0,0.3763,52.18,611.52
AE62ABEF-85B2-4764,2024-03-20,CUST006797,40.0,Basic,Egypt,Paypal,83.66,EGP,0.032,Automotive,MER00108,Lewis-Oconnell,Completed,0,Desktop,Ussd,548.5,0,0.3198,56.91,4217.39
B7380522-115A-4D93,2023-08-05,CUST007580,43.0,Basic,South Africa,M-Pesa,83.66,ZAR,0.054,Travel & Hospitality,MER00291,"Mcfarland, Ramirez and Brown",Completed,0,Mobile,Ios,938.3,0,0.0855,76.51,119.74
2CB44E2A-EFD3-49DC,2022-10-27,CUST010052,18.0,Retail,Uganda,Debitcard,83.66,UGX,0.00027,Fashion & Apparel,MER00101,Crawford and Sons,Pending,0,Mobile,Android,198.3,0,0.0569,78.9,1428.31
BB766A8F-11FB-4BB4,2022-07-23,CUST013576,37.0,SME,Kenya,Debit Card,83.66,KES,0.0075,Travel,MER00159,Miller-Haney,Completed,0,Mobile,Android,168.4,0,0.2224,65.05,559.13
9EDFF8BE-F9C6-4B88,2022-09-27,CUST005797,38.0,SME,Nigeria,Paypal,83.66,NGN,0.0013,Entertainment,MER00020,"Ross, Kerr and Ramirez",Completed,0,Mobile,Ios,203.7,0,0.1567,70.55,27390.71
D925AA78-550C-42FC,2024-11-17,CUST007494,23.0,SME,Kenya,M-Pesa,83.66,KES,0.0075,Automotive,MER00010,Boone-Gordon,Completed,0,Mobile,Pos Terminal,107.4,0,0.1466,71.4,666.57
20E38D1A-D151-45A2,2023-01-22,CUST002936,52.0,SME,Ng,Debit Card,83.66,NGN,0.0013,Education,MER00211,"Garcia, Bolton and Roman",Completed,0,Mobile,Android,296.0,0,0.153,70.86,3894.05
F1645AAA-DAD4-4072,2024-02-09,CUST001106,59.0,Retail,Sa,Paypal,83.66,ZAR,0.054,Education,MER00174,"Hampton, Baker and Newton",Pending,0,Mobile,Ios,338.2,0,0.1055,74.83,190.97
96D6A870-8F2A-43AA,2022-12-26,CUST003823,32.0,Corporate,Kenya,Paypal,83.66,KES,0.0075,Hospitality,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,Android,382.0,0,0.0437,80.0,630.26
A5BEA49A-5F1F-4B89,2024-02-17,CUST012238,25.0,Retail,Kenya,M-pesa,83.66,KES,0.0075,Electronics,MER00255,West-Cordova,Failed,0,Mobile,Web,1722.1,0,0.1572,70.51,667.48
04B4058C-24A0-4151,2024-01-16,CUST011243,44.0,Retail,Germany,Paypal,83.66,EUR,1.08,fashion & apparel,MER00197,"Lamb, Haney and Brown",Completed,1,Mobile,Ios,228.4,1,0.3234,56.6,435.12
49649026-CAAD-489D,2022-11-01,CUST001440,58.0,Corporate,Nigeria,Bank Transfer,83.66,NGN,0.0013,ELECTRONICS,MER00170,"Kirk, Huffman and Eaton",Completed,0,Desktop,Ios,371.4,0,0.1006,75.24,1606.56
AF932CA8-6E5C-45D9,2022-06-25,CUST008690,46.0,Retail,Ghana,Credit Card,83.66,GHS,0.072,Education,MER00141,Wilson-Odonnell,Unknown,0,Mobile,Web,59.1,0,0.0143,82.46,793.53
961FFA1B-42FC-4BED,2024-02-25,CUST012952,18.0,Retail,Eg,M-pesa,83.66,EGP,0.032,Entertainment,MER00153,Mills and Sons,Completed,0,Mobile,Browser,239.2,0,0.3442,54.86,106.43
36711995-D8DD-43D3,2024-03-16,CUST013738,18.0,Corporate,India,Creditcard,83.66,INR,0.012,Fashion & Apparel,MER00285,Rios Group,Completed,0,Desktop,Android,63.1,0,0.0492,79.54,2541.16
E89BDED7-A489-43D0,2024-10-21,CUST002793,20.0,SME,Germany,Mtn Mobile Money,177.02,EUR,1.08,Education,MER00079,White-Pham,Completed,0,Tablet,Ios,225.0,0,0.2624,130.57,405.21
A5260494-7B25-495E,2023-10-22,CUST001877,18.0,Corporate,India,Mtn Mobile Money,83.66,INR,0.012,Education,MER00186,Rice-West,Completed,0,Mobile,Ussd,167.2,0,0.1779,68.78,338.8
15D12D48-89F0-4959,2023-03-05,CUST008620,18.0,SME,Uganda,Apple Pay,83.66,UGX,0.00027,Health & Beauty,MER00156,Hunt-Jackson,Completed,0,Mobile,Android,127.2,0,0.081,76.88,4453.27
DD792ECD-E67B-45F7,2024-02-18,CUST000718,20.0,Retail,Tanzania,Bank Transfer,83.66,TZS,0.0004,Fashion & Apparel,MER00202,"Austin, Williams and Walton",Completed,0,Desktop,Android,3365.7,0,0.1356,72.32,796.61
D0A5E03A-EC55-4727,2023-12-26,CUST001076,40.0,Basic,Ghana,Wire Transfer,83.66,GHS,0.072,Financial Services,MER00018,Eaton Group,Failed,0,Desktop,Pos Terminal,1195.8,0,0.1282,72.93,667.48
E00BA6F4-E6E8-4BA0,2022-05-08,CUST006059,32.0,Corporate,Fr,Credit Card,383.58,EUR,1.08,Fashion & Apparel,MER00200,Hughes-Dominguez,Completed,0,Mobile,Ios,208.7,0,0.0586,361.1,15841.91
93C91491-CF16-4103,2024-04-18,CUST007684,30.0,Basic,United States,Paypal,462.65,USD,1.0,Groceries,MER00002,Schultz Group,Completed,0,Tablet,Web,247.9,0,0.1484,393.99,4233.28
2CE7287F-6265-4FC0,2024-08-25,CUST013275,20.0,SME,India,Bank Transfer,83.66,INR,0.012,Entertainment,MER00053,Cantu-Ray,Completed,0,Mobile,Android,279.5,0,0.1435,71.65,667.48
