transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
009BE48B-9D71-40E2,2022-08-01,CUST001804,28,Retail,Kenya,M-Pesa,2.26,KES,0.0075,Automotive,MER00024,"Smith, Young and Bell",In Progress,0,Mobile,ussd,1165.7,0,,2.05,108.15
B1F5F6E9-322E-48E2,2024-05-04,CUST004314,18,basic,Nigeria,M-Pesa,0.12,NGN,0.0013,education,MER00283,Reyes PLC,Completed,0,Mobile,iOS,85.6,0,0.1849,0.1,1053.76
9580311A-9CF6-4519,01-25-2023,CUST002902,54,CORPORATE,Tanzania,Google Pay,0.05,TZS,0.0004,Groceries,MER00016,Yu-Bell,Completed,0,Mobile,Web,-311.4386273939516,0,0.4143,0.03,399.78
98F267D5-1F77-46FD,07-07-2022,CUST002191,39,Basic,Nigeria,DebitCard,0.04,NGN,0.0013,Fashion & Apparel,MER00109,Harrison Ltd,Completed,0,Mobile,pos,18.7,0,0.0019,0.04,97.73
C790B997-36E4-4032,03-19-2022,CUST004208,49,Basic,South Africa,M-Pesa,5.23,ZAR,0.054,financial services,MER00292,Orozco-Morales,Completed,0,Desktop,ussd,7.5,0,0.2345,4.0,21.64
0013CF84-771B-4CBD,2024-05-09,CUST008969,18,Basic,Nigeria,Airtel Money,1.75,NGN,0.0013,Health & Beauty,MER00053,Cantu-Ray,Completed,0,Tablet,Web,1279.9,0,0.098,1.58,1261.98
0BD949BC-3CDE-4C39,19-Sep-2024,CUST005534,32,SME,Kenya,Credit Card,0.52,KES,0.0075,Hospitality,MER00235,Elliott-Phillips,Completed,0,Desktop,Web,123.5,0,0.0668,0.49,856.28
B44E3B0C-4D1B-4E18,2023-05-24,CUST006482,58,SME,Kenya,MTN Mobile Money,0.99,KES,0.0075,EdTech,MER00280,Morrow PLC,Completed,0,Mobile,POS Terminal,1418.7,0,0.0292,0.96,$58.37
05B41E01-665C-449B,2022-09-05,CUST013581,52,Premium,Kenya,M-Pesa,0.49,KES,0.0075,Financial Services,MER00009,Wyatt-Brown,Completed,0,Mobile,Web,1185.2,0,0.1071,0.44,710.7
FEBD11EC-D916-4BFC,23-Jun-2023,CUST002256,52,SME,Uganda,Credit Card,0.01,UGX,0.00027,Travel & Hospitality,MER00078,"Perez, Edwards and Carlson",Completed,0,Desktop,Web,181.9,0,0.14,0.01,1029.02
4CE67442-E211-43CE,04/01/2023,CUST010491,22,Retail,Kenya,Debit Card,0.08,KES,0.0075,Health & Beauty,MER00200,Hughes-Dominguez,success,1,Mobile,USSD,156.8,0,0.3047,0.06,198.4
B337EECF-8727-48CE,2022-09-15,CUST006117,25,VIP,South Africa,Credit Card,0.16,ZAR,0.054,Automotive,MER00160,Scott and Sons,Completed,0,Desktop,web,335.6,0,0.0917,0.15,1784.37
CF5F8091-2F56-4225,2022-02-19,CUST002971,29,retail,ZA,Credit Card,12.38,ZAR,0.054,GROCERIES,MER00220,Stewart Ltd,Completed,0,Desktop,Web,344.7,0,0.1785,10.17,67.04
CDA7615B-6177-4239,04/02/2023,CUST012861,32,SME,Ghana,PayPal,23.05,GHS,0.072,Education,MER00016,Yu-Bell,Declined,0,Desktop,Web,439.0,0,0.1022,20.69,4759.74
DE75885A-1123-4FF7,2023-02-17,CUST007887,30,Retail,Germany,Apple Pay,334.15,EUR,1.08,Education,MER00064,Ponce-Wright,Completed,0,Mobile,Android,8.7,0,0.2424,253.15,2710.24
E35B81A3-D410-4B04,2023-06-17,CUST013973,31,Corporate,Ghana,Debit Card,10.21,GHS,0.072,Groceries,MER00063,Gonzales-Jones,Completed,0,Mobile,Android,828.3,0,0.2118,8.05,794.46
5A7CD089-8916-43F0,2024-06-25,CUST002355,36,Premium,France,Airtel Money,173.51,EUR,,Health,MER00064,Ponce-Wright,Complete,0,Mobile,iOS,81.3,0,0.1806,142.17,2847.89
712C6ED1-4A5B-4299,2024-01-19,CUST007399,25,SME,Kenya,PayPal,0.77,KES,,Health & Beauty,MER00300,Sullivan Group,Completed,0,Mobile,USSD,243.8,0,0.1689,0.64,1051.13
2A17254E-5ED1-435F,06-Sep-2022,CUST005911,39,Retail,Tanzania,M-Pesa,0.26,TZS,0.0004,fashion & apparel,MER00003,"Gonzalez, Hill and Brown",Refunded,0,Mobile,Android,108.5,0,0.2123,0.2,1220.34
20B84010-7C13-4106,2022-12-10,CUST006320,36,Sme,Nigeria,Crypto Wallet,0.05,NGN,0.0013,Financial Services,MER00215,Clark Group,Completed,0,Mobile,ANDROID,679.5,0,0.0744,0.05,585.63
1B247BD8-2B01-4E52,10/01/2023,CUST000679,43,Basic,Nigeria,Bank Transfer,0.01,NGN,0.0013,Education,MER00224,"Preston, Hunter and Lindsey",,0,Mobile,Android,771.4,0,0.3704,0.01,2044.31
08CB1EC1-B692-4AB3,2023-12-27,CUST007477,54,sme,UK,Debit Card,92.68,GBP,1.27,groceries,MER00195,"Luna, Mcclain and Smith",Completed,0,Desktop,Android,35.8,0,0.3194,63.08,44.94
4958AF17-161B-410D,2023-12-28,CUST001233,47,Retail,India,credit card,1.66,INR,0.012,Health & Beauty,MER00167,Melendez Inc,Completed,0,Mobile,ANDROID,480.6,0,0.1725,1.37,$598.28
7DC2C1BB-8D3F-4C09,2023-07-25,CUST004733,31,Retail,Germany,PAYPAL,7.12,EUR,1.08,Entertainment,MER00107,"Franklin, Mills and Davis",Failed,0,Desktop,web,267.6,0,0.0169,7.0,189.55
E1809241-4FB9-4667,2022-10-05,CUST009754,27,Retail,Tanzania,M-Pesa,0.08,TZS,0.0004,Entertainment,MER00003,"Gonzalez, Hill and Brown",done,0,Mobile,iOS,997.1,0,0.1531,0.07,
9347DAD4-2DC9-4A5C,2022-02-11,CUST011027,47,Retail,ZA,Credit Card,2.54,ZAR,0.054,Entertainment,MER00206,Newman and Sons,Completed,0,Desktop,Web,152.9,0,0.124,2.23,862.7
29A356B8-0317-4C02,12/03/2022,CUST014557,37,SME,IN,Debit Card,0.1,INR,0.012,Home & Furniture,MER00250,Zimmerman and Sons,Completed,0,Mobile,Android,1083.1,0,0.0816,0.09,88.37
7CE17D6C-2DDB-46CF,2022/10/02,CUST006053,42,BASIC,Nigeria,M-Pesa,0.13,NGN,0.0013,Groceries,MER00028,"Hays, Keith and Martinez",Refunded,0,Mobile,android,507.8,0,0.1032,0.12,430.2
B80D8400-003E-4C8E,2024-11-16,CUST001943,62,Retail,Tanzania,M-Pesa,0.03,TZS,0.0004,Automotive,MER00233,Hogan-Cooper,Completed,0,Mobile,Android,521.7,0,0.3696,0.02,918.69
A0129333-C881-4730,2022/11/06,CUST003600,32,RETAIL,Tanzania,GooglePay,0.01,TZS,0.0004,Health & Beauty,MER00022,Carey-Moore,Completed,0,Desktop,iOS,76.6,0,0.0661,0.01,506.25
C81EA4E3-F387-497B,09-Dec-2023,CUST002394,40,SME,Nigeria,M-PESA,0.01,NGN,0.0013,Home,MER00086,"Pena, Anderson and Flores",Failed,0,Mobile,Web,700.9,0,0.2193,0.01,304.9
E5BDBADB-F6CE-4642,06-02-2022,CUST011375,44,Basic,Kenya,Apple Pay,1.13,KES,,Food & Groceries,MER00146,"Burns, Salazar and Carroll",SUCCESS,0,Mobile,Android,222.5,0,0.0105,1.12,175.65
D12F059A-5032-425B,28-Dec-2024,CUST007959,28,Retail,Nigeria,PayPal,0.81,NGN,0.0013,Home & Furniture,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Desktop,iOS,768.0,0,0.0734,0.75,742.17
D8D91AF8-BB8D-4DDF,2022-05-25,CUST002290,36,RETAIL,Nigeria,M-Pesa,0.23,NGN,0.0013,Media & Entertainment,MER00037,Shaw-Castro,Completed,0,Mobile,Web,192.1,0,0.1138,0.2,3665.95
9B4B10FC-AF3A-44F9,12-28-2022,CUST001042,50,Retail,Nigeria,airtel money,0.03,NGN,0.0013,Education,MER00214,Curtis Ltd,Completed,0,Tablet,android,3676.5,0,0.0877,0.03,383.5
BD45F6B7-E297-476B,2024-04-02,CUST005084,35,SME,Egypt,CC,18.63,EGP,0.032,Fashion & Apparel,MER00164,Harris LLC,Completed,0,Tablet,Android,34.2,0,0.0597,17.52,184.36
B5D48485-D83C-490F,21/07/2024,CUST013085,34,Corporate,South Africa,PayPal,109.88,ZAR,0.054,Electronics,MER00178,"Velazquez, Scott and Medina",Pending,0,Mobile,iOS,29.8,0,0.0313,106.44,572.3
1AF8875F-0B06-4E0C,07/07/2022,CUST003275,47,Basic,Egypt,Debit Card,0.57,EGP,0.032,Automotive,MER00171,Jones-Hester,Completed,0,Desktop,Android,499.8,0,0.0908,0.52,221.51
834E4B29-9965-4B25,2024-01-12,CUST010295,29,Basic,Tanzania,Credit Card,0.1,TZS,0.0004,fashion & apparel,MER00095,Griffith-Rivera,SUCCESS,0,Mobile,WEB,362.5,0,0.0934,0.09,752.76
F7CECC00-7810-437F,09/07/2024,CUST006357,64,Sme,Kenya,Bank Transfer,1.29,KES,0.0075,Education,MER00035,Lopez-Crawford,Completed,0,Mobile,iOS,72.3,0,0.0592,1.21,8734.1
946B9E35-CB68-4B0A,2023-12-07,CUST014398,28,Retail,Egypt,M-Pesa,1.08,EGP,0.032,Home & Furniture,MER00244,Mccormick LLC,completed,0,Desktop,Android,3.3,0,0.1123,0.96,174.07
C190168E-4FC6-4F4F,12-May-2023,CUST011178,18,SME,Kenya,mpesa,1.52,KES,0.0075,Health & Beauty,MER00226,Nichols LLC,success,0,Mobile,ANDROID,140.3,0,0.1149,1.35,2038.78
E71AF521-8F89-4D2E,2024-11-01,CUST006957,19,Retail,Kenya,Bank Transfer,0.43,KES,0.0075,Electronics,MER00116,Jones LLC,Completed,0,Mobile,iOS,395.6,0,0.0278,0.42,745.04
0BB52B3D-A083-459C,2022-05-11,CUST001990,23,Retail,United States,Mpesa,,USD,1.0,Fashion & Apparel,MER00262,Sanders-Fuller,Completed,0,Tablet,Android,280.0,0,0.2904,100.76,1116.89
FBF0A3FA-4AAE-41FC,2023/08/14,CUST007797,36,Small Business,United States,M-Pesa,224.21,USD,1.0,Furniture,MER00213,"Clark, Collins and Smith",Completed,0,Mobile,Web,154.0,0,0.3675,141.81,133.14
8DA93B5E-4EFC-4482,2024-06-22,CUST009843,33,Basic,Kenya,Airtel Money,0.71,KES,0.0075,Automotive,MER00054,"Aguilar, Duncan and Li",success,0,Mobile,ANDROID,195.6,0,0.1442,0.61,344.94
7FCCBE96-A954-4DCC,2024-12-23,CUST008603,40,Corporate,Nigeria,MTN Mobile Money,,NGN,0.0013,Entertainment,MER00221,"Jensen, Arnold and Smith",Failed,0,Mobile,Android,98.8,0,0.1206,0.22,14811.66
7AB6B7E7-4A09-4948,2022-06-05,CUST002268,36,SME,South Africa,Google Pay,3.04,ZAR,0.054,Electronics,MER00091,Freeman-Hunt,Completed,0,Desktop,Android,262.0,0,0.0575,2.87,976.12
FB90CF5D-9167-4190,2023/02/02,CUST005813,29,SME,Tanzania,Airtel Money,0.02,TZS,0.0004,Health & Beauty,MER00277,Rodriguez LLC,,0,Mobile,ios,1221.6,0,,0.02,865.02
21FEFE30-9F44-4732,04-May-2024,CUST012064,61,VIP,United Kingdom,M-PESA,475.44,GBP,1.27,Travel & Hospitality,MER00119,King Ltd,Completed,0,Mobile,WEB,89.6,0,0.337,315.22,865.27
B4160523-18B5-4DEC,2023-06-16,CUST013512,19,SME,United States,Credit Card,16.71,USD,1.0,Travel,MER00143,Tucker PLC,Refunded,0,Mobile,iOS,201.9,0,0.1979,13.4,377.01
A8189F12-6016-4090,2023-04-01,CUST009706,46,RETAIL,Kenya,M-Pesa,2.65,KES,0.0075,Home & Furniture,MER00152,French Ltd,Completed,0,Tablet,ussd,69.7,0,0.2646,1.95,251.95
D9338E83-BF16-40CE,2024-09-06,CUST012367,45,corporate,Nigeria,DC,0.91,NGN,0.0013,Financial Services,MER00070,Mcdonald Inc,failed,0,Mobile,USSD,1447.9,0,0.0334,0.88,491.36
1C46BA10-D1E9-4E2B,2022-04-20,CUST001808,32,Retail,Nigeria,PayPal,0.27,NGN,0.0013,Home & Furniture,MER00209,"Friedman, Higgins and King",Completed,0,Tablet,ANDROID,610.8,0,0.1457,0.23,1224.72
DB5FD981-8DD7-4736,21-Apr-2024,CUST005073,18,Corp,Tanzania,credit card,0.1,TZS,0.0004,travel,MER00031,Stuart Group,Completed,0,Mobile,iOS,412.3,0,0.1548,0.08,1382.2
E2426536-0151-405A,23/08/2024,CUST014072,36,Corporate,South Africa,M-Pesa,615.73,ZAR,0.054,Auto,MER00297,Bowen Inc,Completed,0,Mobile,Web,221.8,0,0.0377,592.52,516.88
F900326E-9CEA-441A,2024-07-21,CUST012902,42,Premium,South Africa,M-PESA,6.32,ZAR,0.054,Automotive,MER00171,Jones-Hester,Completed,0,Mobile,USSD,251.0,0,0.2355,4.83,589.91
E64CFBF2-C28F-4F3D,2023-07-07,CUST004790,47,sme,India,Bank Transfer,0.67,INR,0.012,Clothing,MER00042,"Barnett, Mitchell and Cox",Completed,0,Desktop,Android,309.1,0,0.0332,0.65,542.23
3CF960C7-2FD0-4452,2023-12-09,CUST002015,28,Retail,Egypt,Airtel Money,1.98,EGP,0.032,education,MER00053,Cantu-Ray,Refunded,0,Desktop,ANDROID,475.4,0,0.1028,1.78,1799.69
838C1B10-5955-43BA,19/06/2024,CUST007139,42,Retail,Kenya,Apple Pay,0.21,KES,0.0075,Entertainment,MER00297,Bowen Inc,Completed,0,Desktop,Android,2806.3,0,0.0175,0.21,352.98
C17D8336-1B54-461F,2024-05-10,CUST010855,36,Retail,Nigeria,M-Pesa,0.08,NGN,0.0013,Financial Services,MER00019,Butler-Rodgers,Completed,0,Mobile,iOS,351.7,0,0.1619,0.07,250.54
50724A8A-E210-494A,04/01/2024,CUST013969,24,SME,UG,mtn mobile money,0.09,UGX,0.00027,Groceries,MER00023,"Scott, Kelly and Elliott",Completed,0,Tablet,Web,173.0,0,0.0581,0.08,204.44
E23DFDF3-ED48-4B32,2023/04/05,CUST005904,30,Retail,South Africa,Credit Card,6.34,ZAR,0.054,Electronics,MER00273,Jones Ltd,Complete,0,Mobile,Web,365.0,0,0.3491,4.13,2373.62
7A10B24A-F855-4F53,2024-04-11,CUST001157,42,Premium,Nigeria,Debit Card,0.09,NGN,0.0013,education,MER00138,King and Sons,Completed,0,Mobile,Android,246.0,0,0.3222,0.06,
105A5407-47B6-4F34,2024-04-11,CUST010418,66,retail,Ghana,PAYPAL,14.93,GHS,0.072,Entertainment,MER00293,Nguyen and Sons,REFUNDED,0,Tablet,Android,18.9,0,0.0502,14.18,863.41
834243F9-BC04-42B9,2023-10-14,CUST010400,37,Basic,UG,PayPal,0.01,UGX,0.00027,Entertainment,MER00152,French Ltd,Failed,0,Desktop,POS Terminal,49.1,0,0.1246,0.01,70.55
4A5D9DC6-8CDD-4A5C,2022/01/06,CUST007070,42,Basic,Ghana,debit card,2.04,GHS,0.072,EdTech,MER00083,Dickerson Ltd,Pending,0,Desktop,Android,483.4,0,0.108,1.82,54.77
E7FACDCD-5A0A-4ABE,06-05-2024,CUST001128,25,Corporate,Ghana,M-Pesa,37.53,GHS,0.072,Travel & Hospitality,MER00059,Olson and Sons,,0,Mobile,Android,223.0,0,0.2704,27.38,269.04
2852CF6D-278C-4A01,03-05-2023,CUST002946,44,Retail,NG,PayPal,0.33,NGN,0.0013,Travel & Hospitality,MER00121,Ward LLC,Failed,0,Mobile,Android,141.0,0,0.1577,0.28,167.8
7DC5B3F8-83AA-4F66,2022-12-22,CUST006205,29,Corporate,Nigeria,Paypal,2.2,NGN,,fashion & apparel,MER00204,"Walker, Ross and Rodriguez",Completed,0,Mobile,Web,1032.7,0,0.175,1.82,164.93
6ECC6A00-2E38-46F7,2024-04-23,CUST000992,28,SME,Uganda,Apple Pay,0.03,UGX,0.00027,Education,MER00250,Zimmerman and Sons,success,0,Desktop,Browser,132.1,0,0.3204,0.02,57.39
65F5134E-D10C-43D1,10/09/2023,CUST014500,18,Basic,Nigeria,MTN Mobile Money,0.01,NGN,0.0013,Financial Services,MER00063,Gonzales-Jones,Completed,0,Mobile,USSD,90.3,0,0.0201,0.01,"$1,497.16"
013AA8F1-355C-44CB,02/09/2024,CUST005663,26,PREMIUM,Nigeria,Debit Card,0.1,NGN,0.0013,Home & Furniture,MER00293,Nguyen and Sons,Complete,0,Desktop,Web,60.3,0,0.1105,0.09,671.04
54729C2B-36B8-4E60,2024-06-10,CUST006531,38,Small Business,France,Debit Card,38.12,EUR,1.08,ELECTRONICS,MER00172,Cooper-Mckenzie,Failed,0,Desktop,Web,803.5,0,0.0739,35.3,1332.37
BA5D14A7-FD63-411A,2023-03-12,CUST010244,54,Small Business,South Africa,DC,5.0,ZAR,0.054,travel,MER00246,"Russell, Ryan and Valenzuela",Failed,0,Desktop,Web,92.9,0,0.0756,4.62,1234.96
0B9735F2-C8B2-4356,2023-01-24,CUST010420,54,RETAIL,Ghana,Bank Transfer,3.94,GHS,0.072,Entertainment,MER00169,Garcia-Johnson,Completed,0,Mobile,POS Terminal,65.1,0,0.3045,2.74,672.68
D242DA10-33A8-4870,07-27-2023,CUST006039,49,SME,IN,BankTransfer,5.62,INR,0.012,electronics,MER00215,Clark Group,Completed,0,Desktop,Android,207.2,0,0.0296,5.45,1779.84
EF52B2B0-6B49-401E,2024-11-16,CUST007749,51,SME,India,Credit Card,6.64,INR,0.012,Home & Furniture,MER00289,Brady-Stevens,Completed,0,Desktop,IOS,152.7,0,0.0352,6.41,1596.84
9FBA1043-9F10-4D72,2022-08-22,CUST012991,51,Corp,United States,Credit Card,145.26,USD,1.0,Groceries,MER00243,"Boyer, Gardner and Rodriguez",Completed,0,Mobile,web,108.1,0,0.462,78.15,497.33
D57AFA72-32B0-44B8,09-04-2023,CUST009032,44,CORPORATE,Egypt,Airtel Money,1.88,EGP,0.032,Financial Services,MER00256,Berry-Chung,Completed,0,Mobile,Android,61.8,0,0.0282,1.83,
92FE487B-7C60-4458,2023-10-10,CUST010908,49,Retail,UG,PayPal,0.02,UGX,0.00027,Travel & Hospitality,MER00152,French Ltd,Completed,0,Mobile,Android,471.6,0,0.0738,0.02,996.17
7B1EB748-E3B3-4531,2022-09-12,CUST007668,59,Retail,Kenya,Paypal,0.4,KES,0.0075,Hospitality,MER00230,Stone-Allen,Completed,0,Desktop,POS Terminal,147.3,0,0.0877,0.36,372.11
702E4503-E3D9-42F3,2023-03-11,CUST012301,36,Retail,South Africa,M-Pesa,13.29,ZAR,0.054,Education,MER00120,Estrada-Flores,Completed,0,Desktop,Android,564.0,0,0.284,9.52,873.47
71C45592-7290-46BD,04-18-2023,CUST011516,29,Sme,Egypt,Debit Card,4.03,EGP,0.032,Travel & Hospitality,MER00004,Baker PLC,Completed,0,Tablet,Android,258.1,0,0.0227,3.94,4186.48
2EA4B6E7-E5B2-45BC,27/04/2022,CUST006285,47,basic,United States,Credit Card,392.07,USD,1.0,Home & Furniture,MER00192,"Howell, Martinez and Petersen",Completed,0,Mobile,Web,639.5,0,0.0519,371.72,326.02
821574D0-C9A4-458E,24-Oct-2023,CUST003478,55,Retail,South Africa,M-Pesa,34.6,ZAR,0.054,Education,MER00084,Waller Inc,Pending,0,Mobile,Android,109.7,0,0.2485,26.0,53.16
3AA2D9AB-5FC4-4289,2022-10-15,CUST010121,30,Corporate,Ghana,Debit Card,40.23,GHS,0.072,Health & Beauty,MER00154,Fisher PLC,Complete,0,Mobile,Web,1600.5,0,0.1363,34.75,13410.67
D81116D1-320E-44BA,2024-07-27,CUST003126,44,Retail,Nigeria,M-Pesa,0.09,NGN,0.0013,Fashion & Apparel,MER00278,"Thompson, Barnett and Atkins",success,0,Mobile,Android,140.1,0,0.205,0.07,1615.8
2AD084F0-1707-43AD,06-Nov-2022,CUST001307,39,Retail,Nigeria,Airtel Money,0.02,NGN,0.0013,Fashion,MER00248,Long-Ross,Completed,0,Mobile,USSD,847.5,0,0.0331,0.02,688.02
696EC277-B405-4C9C,2023/07/27,CUST011419,27,Corporate,South Africa,Airtel Money,34.53,ZAR,0.054,Travel,MER00235,Elliott-Phillips,Completed,0,Tablet,Web,568.8,0,0.0096,34.2,462.75
22CB7D42-286A-4FF3,2022-04-10,CUST000134,32,Basic,South Africa,MTN Mobile Money,10.01,ZAR,0.054,Education,MER00267,Martinez-Turner,Completed,0,Mobile,POS Terminal,246.4,0,0.2015,7.99,1174.16
59F32A45-B24B-49CC,16/10/2024,CUST012995,33,Retail,Germany,M-Pesa,44.43,EUR,1.08,Fashion & Apparel,MER00113,Morales-Guzman,Completed,0,Desktop,Apple iOS,1713.7,0,0.0354,42.86,2934.36
0F7D6057-6CE2-481D,2022-05-17,CUST008737,26,sme,USA,Debit Card,142.51,USD,1.0,Groceries,MER00113,Morales-Guzman,Completed,0,Mobile,Web,148.1,0,0.0165,140.16,852.84
F8D15F2F-E135-4718,2022-03-17,CUST006721,26,Retail,US,PayPal,74.65,USD,1.0,EdTech,MER00212,"Mitchell, Heath and Clements",Completed,0,Desktop,Web,138.1,0,0.0997,67.21,
3F96DDC9-741D-4ADA,2024-07-18,CUST007678,26,SME,India,PayPal,,INR,0.012,automotive,MER00274,"Gonzales, Rogers and Jones",Completed,0,Desktop,Android,,0,0.5604,0.37,8.83
A06760B8-E01B-4A28,2024-07-06,CUST012497,38,SME,South Africa,Bank Transfer,4.71,ZAR,0.054,financial services,MER00243,"Boyer, Gardner and Rodriguez",Completed,0,Mobile,Browser,205.1,0,0.225,3.65,2004.43
254946B6-FEB5-41C5,2022/04/11,CUST012435,27,Retail,Kenya,M-Pesa,1.3,KES,0.0075,Automotive,MER00066,Anderson-Holland,Failed,0,Mobile,Android,,0,0.0871,1.19,261.85
FCF672E8-2498-489B,2023-07-07,CUST007503,34,Sme,Egypt,Bank Transfer,0.16,EGP,0.032,Home,MER00169,Garcia-Johnson,Pending,0,Desktop,android,16.1,0,0.1527,0.14,1642.71
C7A617DC-215E-497C,09/10/2022,CUST003599,28,Basic,Kenya,M-Pesa,1.9,KES,0.0075,Entertainment,MER00233,Hogan-Cooper,Completed,0,Desktop,Android,167.7,0,0.0344,1.83,995.63
711EBBA3-7FCF-4954,2022/08/14,CUST001604,31,SME,Nigeria,bank transfer,0.1,NGN,0.0013,Home & Furniture,MER00087,Alvarado-Evans,Completed,0,Desktop,Apple iOS,60.5,0,0.2883,0.07,254.93
AEE49C79-91DE-4F9F,04-10-2023,CUST013983,38,SME,Kenya,Bank Transfer,0.62,KES,0.0075,Education,MER00217,Gross Group,success,0,Desktop,Android,289.3,0,0.2889,0.44,1078.35
3CA20CDD-59CF-424D,2023-12-24,CUST009818,33,SME,United States,Credit Card,31.02,USD,1.0,Electronics,MER00228,"Jackson, Suarez and Harrell",SUCCESS,0,Mobile,Android,164.9,0,0.2915,21.98,666.58
02E336CA-7114-474E,13/02/2022,CUST008956,26,Retail,United Kingdom,Debit Card,197.33,GBP,1.27,Groceries,MER00215,Clark Group,Pending,0,Desktop,Android,-488.2885092372859,0,0.1171,174.22,2347.08
C3441649-60B2-4F75,07-07-2024,CUST001388,39,Premium,Uganda,M-Pesa,0.03,UGX,,Home & Furniture,MER00020,"Ross, Kerr and Ramirez",Completed,0,Mobile,iOS,334.5,0,0.0722,0.03,4332.12
698054DF-F554-4F3B,22/11/2022,CUST006964,37,Retail,South Africa,Google Pay,3.39,ZAR,0.054,entertainment,MER00196,Small-Hale,Completed,0,Mobile,iOS,504.3,0,0.0278,3.3,441.17
41071044-ACB8-4111,20-Aug-2024,CUST002362,37,PREMIUM,NG,M-Pesa,0.11,NGN,0.0013,GROCERIES,MER00248,Long-Ross,Completed,1,Tablet,iOS,182.9,1,0.0073,0.11,131.21
63914AC0-DDEF-4527,11-21-2023,CUST005947,42,SME,India,Airtel Money,0.82,INR,0.012,Electronics,MER00044,Harrison and Sons,Completed,0,Mobile,pos,165.0,0,0.232,0.63,323.32
41675675-48B8-485C,2023-12-03,CUST003305,18,RETAIL,Kenya,Debit Card,0.41,KES,0.0075,Groceries,MER00115,Thompson PLC,Completed,0,Mobile,iOS,105.2,0,0.0155,0.4,2492.36
A38395B6-3620-4BDE,2023-03-10,CUST002905,40,Premium,NG,Apple Pay,0.08,NGN,0.0013,Travel & Hospitality,MER00279,Rowe-Anderson,Completed,0,Desktop,USSD,664.6,0,0.2045,0.06,107.7
C0101C2A-0DB6-461C,23-Sep-2023,CUST003337,18,Corporate,Kenya,PayPal,0.63,KES,0.0075,Furniture,MER00111,Barnes-Gomez,Failed,0,Mobile,iOS,70.1,0,0.474,0.33,129.15
CC190A0C-8106-4F6E,2023-09-23,CUST003759,18,Premium,UK,Credit Card,466.32,GBP,1.27,Automotive,MER00102,Young and Sons,Completed,0,Mobile,USSD,840.2,0,0.1481,397.26,927.81
20EB2D9C-E283-45D4,2023-08-16,CUST010953,48,Small Business,Ghana,PayPal,5.3,GHS,0.072,automotive,MER00208,Cruz-Ward,Completed,0,Mobile,ussd,96.7,0,0.0213,5.19,1830.87
03347173-A000-43C0,2022-10-04,CUST002682,39,SME,Kenya,DebitCard,1.26,KES,0.0075,Groceries,MER00155,Rose LLC,Completed,0,Mobile,POS Terminal,187.7,0,1.859491585568187,1.09,462.92
4AA3135F-FDB9-410A,10-Oct-2023,CUST011023,40,Retail,Egypt,Debit Card,0.99,EGP,0.032,Fashion & Apparel,MER00167,Melendez Inc,completed,0,Desktop,Web,1154.9,0,0.293,0.7,1661.99
878917BD-9A7A-4BC0,2023-09-21,CUST006879,45,RETAIL,United Kingdom,PayPal,57.35,GBP,1.27,Travel & Hospitality,MER00147,Hall-Anderson,completed,0,Mobile,Web,128.5,0,0.0975,51.76,463.59
2AB44CDC-60D0-4EB7,03/06/2023,CUST010827,26,Retail,Nigeria,Google Pay,0.56,NGN,0.0013,health & beauty,MER00087,Alvarado-Evans,Completed,0,Desktop,Android,479.4,0,0.1134,0.5,425.61
0C6E1790-74B9-44C0,17/07/2024,CUST002179,31,Small Business,South Africa,Debit Card,2.78,ZAR,0.054,Home & Furniture,MER00120,Estrada-Flores,completed,0,Mobile,Web,115.4,0,0.1522,2.36,7542.64
FDB8908C-3088-4AFC,09-07-2022,CUST014086,52,BASIC,KE,Airtel Money,0.79,KES,,electronics,MER00259,"Nguyen, Holmes and Novak",,0,Mobile,Android,281.5,0,0.0553,0.75,359.04
6F1E64D9-B05C-4FE1,2024-01-04,CUST001473,42,Retail,GH,debit card,2.09,GHS,0.072,Fashion & Apparel,MER00010,Boone-Gordon,Completed,0,Mobile,Web,298.9,0,0.1109,1.86,566.33
78FB45C9-7888-45B7,2024-04-22,CUST011217,28,retail,Kenya,MTN Mobile Money,3.14,KES,0.0075,Education,MER00005,Mcclure and Sons,Completed,0,Mobile,Web,1123.4,0,0.0566,2.96,2503.32
D61D8D3E-380F-40C3,2023-10-20,CUST003676,21,SME,South Africa,Crypto Wallet,4.2,ZAR,0.054,Financial Services,MER00018,Eaton Group,Complete,0,Mobile,Android,37.7,0,0.1677,3.5,725.93
406FF0E1-1802-43F8,17/12/2024,CUST004881,18,SME,South Africa,PayPal,12.72,ZAR,0.054,Fashion & Apparel,MER00275,Nelson-Clark,Pending,0,Mobile,USSD,49.6,0,0.0192,12.48,2191.93
D785B0FD-D68F-4B06,2023-12-11,CUST002899,18,Corp,United States,M-PESA,25.83,USD,1.0,Financial Services,MER00120,Estrada-Flores,Refunded,0,Mobile,Web,639.5,0,0.258,19.17,471.1
